text,sentiment
Надо как-то к конки индикатор раскладки прикрутить. А то путаюсь иногда %),positive
вот сохраняю уже,positive
"@axyenno_ оо хаски) на моего похож, только мой голубоглазый и серенький)",positive
@itsallicando потому что это химия и ничего с этим не поделаешь :),positive
Хотя я же женщина .___.,positive
"@WannaBeWonka сначала была прогулка по городу, а потом теплоход. \",positive
RT @_madamred_: Ох уж этот момент:** http://t.co/0wH9CGiHtF,positive
"@_nikonovalinka @alinka2206201 да ерунда, всё равно не надолго) скоро восстановлю",positive
RT @NikolaiBaskov: Спасибо за вашу любовь!)) http://t.co/o8RicMSPby,positive
Спокуууха. Главное не торопить события. Не стоит никому ничего писаааать ))) молчим),positive
"@IrisovaYa я не читаю, есть тут где посмотреть) ну и смешно же)",positive
"""@IrinaEfremova1: @maksimofficial http://t.co/KcNkJypDhX""\",positive
"Вкусным оказался штрудель! Спасибо мне, любимой)) http://t.co/5BpMsnkllX",positive
"RT @I_fall_down: @nastyalimes доброй ночи, любимая :*",positive
"@alspandaa ахах приезжай , тут в Макдональдсе рождественский макфлури с мятой, тут вообще все рождественское с мятой :D",positive
уже во вторник выйду на прекрасный зеленый газон) ураа),positive
"RT @soulgoesdown: и написала смс: ""Алена, я уверена, что я не ошиблась))) Арина с Вами????""",positive
RT @_5559116951342: @katerinanews Привет) http://t.co/Xtkc4wtyge,positive
"@organizator2 я их первый раз вижу, посмотришь пост, может узнаешь :)",positive
"Воскресенье продолжает меня радовать-есть очень большая вероятность, что я еду на #WakeUp2014 :)",positive
@TukvaSociopat @ukrpravda_news  креативный автобус))),positive
@chernikaa_9 @koksssssssik минут 15 играл)\,positive
"Первый раз не сделала вообще никаких уроков на завтра. Самое странное то, что мне вообще пофиг. Пойду спать, всем приятных снов )",positive
